Price,Close,High,Low,Open,Volume,Stock,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-30,1488.5,1503.0999755859375,1484.0,1500.0,9318663.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-10-31,1486.4000244140625,1497.5,1482.300048828125,1490.4000244140625,8758053.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-11-03,1484.699951171875,1495.0,1479.300048828125,1486.0,8452085.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-11-04,1473.0999755859375,1492.800048828125,1470.0999755859375,1483.9000244140625,10007806.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-11-06,1496.0999755859375,1501.5999755859375,1476.199951171875,1484.0,16772678.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-11-07,1478.0,1498.4000244140625,1475.9000244140625,1494.5999755859375,7821765.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-11-10,1489.300048828125,1501.0,1475.5,1477.9000244140625,7068438.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-11-11,1493.4000244140625,1498.800048828125,1480.199951171875,1497.0,7127506.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-11-12,1511.5,1524.699951171875,1500.0,1505.0,12384459.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-11-13,1510.9000244140625,1522.0999755859375,1506.800048828125,1515.0,7196443.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-11-14,1518.9000244140625,1520.9000244140625,1505.5,1505.5,7682823.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-11-17,1518.300048828125,1523.699951171875,1511.5,1520.9000244140625,5871416.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-11-18,1519.4000244140625,1527.800048828125,1510.5,1521.699951171875,11045042.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-11-19,1518.9000244140625,1522.300048828125,1512.0,1517.4000244140625,5692366.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-11-20,1549.0999755859375,1550.9000244140625,1526.699951171875,1530.0,18171724.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-11-21,1546.5999755859375,1557.800048828125,1540.0999755859375,1541.0,9615271.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-11-24,1535.9000244140625,1550.0,1531.800048828125,1550.0,18433951.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-11-25,1539.699951171875,1559.5999755859375,1525.0999755859375,1535.9000244140625,15033482.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-11-26,1569.9000244140625,1571.5999755859375,1540.5,1542.300048828125,14054299.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-11-27,1563.4000244140625,1575.5,1556.0,1575.0,9794643.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-11-28,1567.5,1581.300048828125,1563.0,1568.0,8959508.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-12-01,1566.0999755859375,1577.5,1563.5999755859375,1575.0,8920233.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-12-02,1546.300048828125,1567.5,1542.0,1561.0999755859375,11389150.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-12-03,1538.800048828125,1552.4000244140625,1533.0,1545.199951171875,6090883.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-12-04,1535.5999755859375,1560.5,1517.5999755859375,1536.0,11867930.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-12-05,1540.5999755859375,1545.800048828125,1520.5999755859375,1530.4000244140625,10183266.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-12-08,1543.0,1551.0,1535.0,1539.199951171875,11301491.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-12-09,1529.4000244140625,1542.5,1520.0999755859375,1540.300048828125,11503971.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-12-10,1536.9000244140625,1547.5,1531.4000244140625,1534.0,7991629.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-12-11,1545.0,1550.0,1524.0,1536.9000244140625,4706197.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-12-12,1556.5,1559.800048828125,1546.0999755859375,1550.800048828125,5106655.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-12-15,1556.199951171875,1558.5999755859375,1546.5,1551.199951171875,5774543.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-12-16,1542.300048828125,1551.699951171875,1538.800048828125,1545.0,11731856.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-12-17,1544.4000244140625,1550.0,1539.300048828125,1550.0,7116649.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-12-18,1544.4000244140625,1551.5,1535.199951171875,1535.199951171875,6580829.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-12-19,1565.0999755859375,1574.199951171875,1551.0,1554.4000244140625,13937275.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-12-22,1575.4000244140625,1577.5,1565.300048828125,1573.5,10184852.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-12-23,1570.699951171875,1580.9000244140625,1568.0999755859375,1580.9000244140625,7506564.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-12-24,1558.199951171875,1575.699951171875,1553.5999755859375,1572.699951171875,8815745.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-12-26,1559.199951171875,1561.0,1554.300048828125,1554.699951171875,2311495.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-12-29,1545.5999755859375,1558.0999755859375,1543.5999755859375,1554.9000244140625,5972105.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-12-30,1539.800048828125,1553.5999755859375,1537.800048828125,1547.0,8815884.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2025-12-31,1570.4000244140625,1577.0,1541.0,1541.0,5771830.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-01-01,1575.5999755859375,1592.5,1571.0999755859375,1573.699951171875,6408128.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-01-02,1592.300048828125,1594.5999755859375,1578.199951171875,1580.0,6602230.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-01-05,1578.0999755859375,1611.800048828125,1575.300048828125,1593.0,8704973.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-01-06,1507.5999755859375,1569.0,1496.300048828125,1569.0,27417125.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-01-07,1504.199951171875,1520.0,1498.0,1510.0,11199340.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-01-08,1470.5999755859375,1503.9000244140625,1468.800048828125,1500.0,16518684.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-01-09,1475.300048828125,1479.9000244140625,1465.0,1465.0,8335311.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-01-12,1483.199951171875,1485.300048828125,1451.0,1475.300048828125,8883745.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-01-13,1452.800048828125,1485.800048828125,1444.699951171875,1485.0,13499760.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-01-14,1458.800048828125,1467.0,1440.199951171875,1444.0,8321764.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-01-15,1458.800048828125,1458.800048828125,1458.800048828125,1458.800048828125,0.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-01-16,1457.9000244140625,1480.0,1455.0999755859375,1458.800048828125,17167161.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-01-19,1413.5999755859375,1450.5999755859375,1403.300048828125,1450.5999755859375,20392765.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-01-20,1394.0,1416.0,1390.0,1410.699951171875,13189498.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-01-21,1404.5999755859375,1412.9000244140625,1373.0,1389.5,17352720.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-01-22,1402.5,1419.5,1395.0,1410.0999755859375,15721693.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-01-23,1386.0999755859375,1407.0,1381.0,1401.800048828125,9837802.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-01-27,1380.5,1391.5999755859375,1368.0,1380.0,26302396.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-01-28,1396.699951171875,1409.9000244140625,1384.9000244140625,1385.0,11121657.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-01-29,1391.0,1402.9000244140625,1384.0,1402.9000244140625,20846683.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-01-30,1395.4000244140625,1398.0,1378.5,1382.5999755859375,11239835.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-02-02,1390.4000244140625,1392.9000244140625,1335.5,1340.0,15711165.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-02-03,1437.0999755859375,1489.5,1430.199951171875,1473.9000244140625,25456171.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-02-04,1456.800048828125,1464.0,1440.300048828125,1444.0,8333387.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-02-05,1443.4000244140625,1461.5,1439.5,1457.0,11763658.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-02-06,1450.800048828125,1452.800048828125,1433.5,1441.5,8277304.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-02-09,1461.5999755859375,1465.9000244140625,1453.0,1458.0,5775864.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-02-10,1458.5,1471.0,1452.199951171875,1471.0,10259630.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-02-11,1468.699951171875,1470.0,1453.5999755859375,1459.5999755859375,7106877.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-02-12,1448.9000244140625,1473.0,1445.5,1470.0,11135399.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-02-13,1419.5999755859375,1450.699951171875,1416.300048828125,1445.5,10755693.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-02-16,1437.0999755859375,1439.5999755859375,1409.300048828125,1420.0999755859375,5896514.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-02-17,1423.0,1431.800048828125,1418.5999755859375,1431.0999755859375,10731630.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-02-18,1441.300048828125,1442.0999755859375,1419.199951171875,1427.0,5521096.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-02-19,1409.5,1443.0,1400.0,1443.0,11884664.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-02-20,1419.4000244140625,1427.4000244140625,1406.0999755859375,1409.5,8177670.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-02-23,1428.0,1434.9000244140625,1418.300048828125,1425.0,7758856.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-02-24,1428.800048828125,1433.300048828125,1415.0,1425.300048828125,12529409.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-02-25,1398.5,1440.5,1393.5,1435.0,10728792.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-02-26,1406.800048828125,1412.9000244140625,1391.9000244140625,1398.5,16683858.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-02-27,1393.9000244140625,1410.4000244140625,1388.0999755859375,1398.0,12031440.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-03-02,1358.0,1378.5999755859375,1341.5,1375.5,23728722.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-03-04,1345.0,1352.800048828125,1307.0,1330.0,32495007.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-03-05,1389.4000244140625,1399.0,1353.0999755859375,1353.0999755859375,25957532.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-03-06,1404.800048828125,1424.300048828125,1390.300048828125,1396.5,19311971.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-03-09,1424.0,1429.4000244140625,1370.0,1375.0,24870822.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-03-10,1408.800048828125,1431.5,1400.5999755859375,1430.5999755859375,18071259.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-03-11,1390.199951171875,1434.0,1383.5999755859375,1424.9000244140625,21848087.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-03-12,1392.199951171875,1410.9000244140625,1381.0999755859375,1390.0,20939959.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-03-13,1380.699951171875,1400.800048828125,1378.4000244140625,1385.199951171875,17265090.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-03-16,1395.0999755859375,1397.300048828125,1363.5,1380.0,22837802.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-03-17,1397.5999755859375,1405.9000244140625,1388.199951171875,1399.0,19007744.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-03-18,1408.0999755859375,1412.9000244140625,1397.199951171875,1397.199951171875,9559327.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-03-19,1384.800048828125,1415.699951171875,1376.0999755859375,1388.0,16498373.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-03-20,1414.4000244140625,1430.0,1396.0999755859375,1398.0,22994918.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-03-23,1407.800048828125,1415.5999755859375,1391.0,1400.0,18979554.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2026-03-24,,,,,4948547.0,RELIANCE.NS,,,,,,,,,,,,,,,,,,,,
2021-03-25,,,,,,TCS.NS,2694.2392578125,2752.2583404265592,2681.1848783769724,2735.8634254319945,3179786.0,,,,,,,,,,,,,,,
2021-03-26,,,,,,TCS.NS,2695.953369140625,2740.962068326735,2675.0752905252434,2716.9192266843957,3697370.0,,,,,,,,,,,,,,,
2021-03-30,,,,,,TCS.NS,2776.608642578125,2802.89295847513,2690.76664657172,2710.1943337083953,4694008.0,,,,,,,,,,,,,,,
2021-03-31,,,,,,TCS.NS,2793.57470703125,2817.441559826417,2753.2689439551755,2773.487713339265,3530069.0,,,,,,,,,,,,,,,
2021-04-01,,,,,,TCS.NS,2782.278564453125,2826.232412232795,2764.697025341257,2805.2225588414717,4285076.0,,,,,,,,,,,,,,,
2021-04-05,,,,,,TCS.NS,2847.242431640625,2868.4282733530854,2769.9716485858326,2787.553188722842,5317862.0,,,,,,,,,,,,,,,
2021-04-06,,,,,,TCS.NS,2869.92236328125,2878.9768984351203,2839.4184372352483,2878.9768984351203,2291562.0,,,,,,,,,,,,,,,
2021-04-07,,,,,,TCS.NS,2875.8125,2881.2189524865717,2843.638409585986,2864.9120307136286,2491268.0,,,,,,,,,,,,,,,
2021-04-08,,,,,,TCS.NS,2916.206298828125,2931.7219227066266,2871.1096038400187,2874.581915217592,2578118.0,,,,,,,,,,,,,,,
2021-04-09,,,,,,TCS.NS,2920.513427734375,2948.731883972365,2907.986581065637,2948.4241211892822,2911129.0,,,,,,,,,,,,,,,
2021-04-12,,,,,,TCS.NS,2853.967041015625,2934.4465709871874,2824.649741699711,2920.513116819695,3791828.0,,,,,,,,,,,,,,,
2021-04-13,,,,,,TCS.NS,2728.69921875,2825.3536995556697,2701.4478296130287,2825.3536995556697,8654596.0,,,,,,,,,,,,,,,
2021-04-15,,,,,,TCS.NS,2829.704345703125,2845.791494767581,2714.1057414674506,2778.146574984524,6062760.0,,,,,,,,,,,,,,,
2021-04-16,,,,,,TCS.NS,2808.78271484375,2854.3629419100944,2797.7504704864327,2838.539556337448,3224657.0,,,,,,,,,,,,,,,
2021-04-19,,,,,,TCS.NS,2779.465087890625,2803.375934088055,2755.993780096156,2785.7943979695974,2679106.0,,,,,,,,,,,,,,,
2021-04-20,,,,,,TCS.NS,2764.3017578125,2835.331225793192,2748.302598557501,2835.02346298085,3141893.0,,,,,,,,,,,,,,,
2021-04-22,,,,,,TCS.NS,2741.665283203125,2767.3342876746483,2729.753747395712,2767.3342876746483,1988980.0,,,,,,,,,,,,,,,
2021-04-23,,,,,,TCS.NS,2733.48974609375,2741.8409770273056,2717.270819467524,2729.533899862066,1615309.0,,,,,,,,,,,,,,,
2021-04-26,,,,,,TCS.NS,2725.842041015625,2771.7298181062615,2714.633809115576,2726.9408872803356,2490260.0,,,,,,,,,,,,,,,
2021-04-27,,,,,,TCS.NS,2753.26904296875,2756.8733443576716,2727.7758110894097,2730.4130419734793,1471417.0,,,,,,,,,,,,,,,
2021-04-28,,,,,,TCS.NS,2746.324951171875,2769.9720401515624,2735.688032037976,2769.048966240201,1639037.0,,,,,,,,,,,,,,,
2021-04-29,,,,,,TCS.NS,2738.54443359375,2775.5536585645473,2729.9734334404593,2765.2245045336585,1621395.0,,,,,,,,,,,,,,,
2021-04-30,,,,,,TCS.NS,2668.56982421875,2753.312969915444,2654.8123559697738,2724.2594341557383,3072305.0,,,,,,,,,,,,,,,
2021-05-03,,,,,,TCS.NS,2669.7568359375,2685.5802218600797,2640.7472950794368,2659.1199184421807,1545831.0,,,,,,,,,,,,,,,
2021-05-04,,,,,,TCS.NS,2680.96533203125,2716.3481845976103,2667.9989450659377,2692.437330880178,1990777.0,,,,,,,,,,,,,,,
2021-05-05,,,,,,TCS.NS,2721.358642578125,2724.6111845742857,2683.2945653222314,2698.766406463981,1939289.0,,,,,,,,,,,,,,,
2021-05-06,,,,,,TCS.NS,2735.203857421875,2755.0270850191914,2702.2824694795772,2729.9733926378744,1791671.0,,,,,,,,,,,,,,,
2021-05-07,,,,,,TCS.NS,2754.059814453125,2777.7511075730526,2735.51142144039,2754.147807986654,1912540.0,,,,,,,,,,,,,,,
2021-05-10,,,,,,TCS.NS,2765.136474609375,2781.575170224942,2747.115397601112,2765.5320163029514,2137153.0,,,,,,,,,,,,,,,
2021-05-11,,,,,,TCS.NS,2745.005859375,2749.8407827575666,2717.358716701784,2747.1155582763954,2415625.0,,,,,,,,,,,,,,,
2021-05-12,,,,,,TCS.NS,2714.238037109375,2742.720044026913,2699.2937291771773,2742.720044026913,1978558.0,,,,,,,,,,,,,,,
2021-05-14,,,,,,TCS.NS,2682.503662109375,2723.820284137604,2672.3942758684257,2723.820284137604,2043935.0,,,,,,,,,,,,,,,
2021-05-17,,,,,,TCS.NS,2698.546142578125,2703.3370684555102,2668.8772990853286,2685.579759125718,2890462.0,,,,,,,,,,,,,,,
2021-05-18,,,,,,TCS.NS,2715.292724609375,2746.2361880296953,2705.7986513301544,2725.1383427951523,2098538.0,,,,,,,,,,,,,,,
2021-05-19,,,,,,TCS.NS,2709.315185546875,2740.9619560464494,2696.217024715244,2711.073339463518,1986041.0,,,,,,,,,,,,,,,
2021-05-20,,,,,,TCS.NS,2689.975341796875,2715.2927997021698,2683.030720062466,2696.2168736987255,2329027.0,,,,,,,,,,,,,,,
2021-05-21,,,,,,TCS.NS,2707.99658203125,2714.7654317164456,2685.6681130389425,2690.8545812685134,1685566.0,,,,,,,,,,,,,,,
2021-05-24,,,,,,TCS.NS,2708.8759765625,2729.534287595834,2700.5247444426413,2708.8759765625,1652260.0,,,,,,,,,,,,,,,
2021-05-25,,,,,,TCS.NS,2750.835693359375,2763.4238143068287,2722.6560562425266,2731.4014013703236,1841613.0,,,,,,,,,,,,,,,
2021-05-26,,,,,,TCS.NS,2790.146240234375,2795.888190705017,2741.8255617150744,2756.1362259082634,1923753.0,,,,,,,,,,,,,,,
2021-05-27,,,,,,TCS.NS,2809.13916015625,2842.4866454694256,2793.061740172022,2793.194160468886,5959785.0,,,,,,,,,,,,,,,
2021-05-28,,,,,,TCS.NS,2776.98388671875,2825.0395068850357,2769.960867380018,2817.530802754791,1763701.0,,,,,,,,,,,,,,,
2021-05-31,,,,,,TCS.NS,2790.72021484375,2800.6142092520568,2763.733221463764,2782.6374019909617,1652799.0,,,,,,,,,,,,,,,
2021-06-01,,,,,,TCS.NS,2785.28857421875,2800.261776036888,2766.737651269624,2799.0693461054134,1377441.0,,,,,,,,,,,,,,,
2021-06-02,,,,,,TCS.NS,2764.484375,2790.9856875450187,2751.719619257796,2783.388774016387,2240078.0,,,,,,,,,,,,,,,
2021-06-03,,,,,,TCS.NS,2774.907958984375,2786.656916039065,2758.477060767355,2786.656916039065,1281706.0,,,,,,,,,,,,,,,
2021-06-04,,,,,,TCS.NS,2777.116943359375,2788.689270408547,2760.5536216295973,2763.203753106362,1836060.0,,,,,,,,,,,,,,,
2021-06-07,,,,,,TCS.NS,2811.96533203125,2818.369814617938,2768.149966770133,2778.220377259856,2559821.0,,,,,,,,,,,,,,,
2021-06-08,,,,,,TCS.NS,2826.939453125,2854.191725943014,2815.4997615477387,2825.0402784171333,2574057.0,,,,,,,,,,,,,,,
2021-06-09,,,,,,TCS.NS,2827.027587890625,2844.4742857613664,2814.616096398298,2828.5734978285386,1710925.0,,,,,,,,,,,,,,,
2021-06-10,,,,,,TCS.NS,2841.6474609375,2848.007732839972,2820.6230431011263,2835.640453603074,1874324.0,,,,,,,,,,,,,,,
2021-06-11,,,,,,TCS.NS,2891.999755859375,2923.0945840947657,2836.523635396885,2837.00953589567,3452954.0,,,,,,,,,,,,,,,
2021-06-14,,,,,,TCS.NS,2894.252685546875,2922.8298057031197,2888.952422877845,2896.5935486250673,1847360.0,,,,,,,,,,,,,,,
2021-06-15,,,,,,TCS.NS,2882.238037109375,2913.3770734462396,2872.3442587686054,2913.3770734462396,1304985.0,,,,,,,,,,,,,,,
2021-06-16,,,,,,TCS.NS,2892.48583984375,2910.4624340933915,2873.6256528423087,2881.6644705700587,1635552.0,,,,,,,,,,,,,,,
2021-06-17,,,,,,TCS.NS,2930.823974609375,2946.9898164726833,2879.80895402805,2884.6675274167474,2273413.0,,,,,,,,,,,,,,,
2021-06-18,,,,,,TCS.NS,2912.759521484375,2966.3804713862055,2893.0601678945272,2960.1084073503403,3380431.0,,,,,,,,,,,,,,,
2021-06-21,,,,,,TCS.NS,2891.381591796875,2902.7770698023915,2872.4771929821286,2884.226151218749,1130569.0,,,,,,,,,,,,,,,
2021-06-22,,,,,,TCS.NS,2916.203857421875,2939.0392371670882,2901.893194391392,2918.6773559419053,1708688.0,,,,,,,,,,,,,,,
2021-06-23,,,,,,TCS.NS,2881.045654296875,2940.7620256141804,2876.628769307968,2940.7620256141804,1467104.0,,,,,,,,,,,,,,,
2021-06-24,,,,,,TCS.NS,2980.16064453125,2988.4643018161614,2896.151408071027,2901.0099814260343,4155204.0,,,,,,,,,,,,,,,
2021-06-25,,,,,,TCS.NS,2986.520263671875,3003.1717865891133,2959.3122156895156,2981.6174794047874,2722861.0,,,,,,,,,,,,,,,
2021-06-28,,,,,,TCS.NS,2947.608154296875,2995.973044219031,2944.2954906035766,2995.973044219031,1355238.0,,,,,,,,,,,,,,,
2021-06-29,,,,,,TCS.NS,2951.23046875,2973.7123727957182,2938.55392110652,2952.2462661469986,1497322.0,,,,,,,,,,,,,,,
2021-06-30,,,,,,TCS.NS,2955.558349609375,2987.5807631708603,2949.153866897078,2955.7791938408336,1693146.0,,,,,,,,,,,,,,,
2021-07-01,,,,,,TCS.NS,2951.8037109375,2969.9129361579753,2943.720899118557,2966.3794287978826,990310.0,,,,,,,,,,,,,,,
2021-07-02,,,,,,TCS.NS,2937.625732421875,2950.2138535187687,2910.9035806196966,2942.528517456409,1682274.0,,,,,,,,,,,,,,,
2021-07-05,,,,,,TCS.NS,2933.6953125,2980.514298215899,2916.911147809395,2952.2462313685637,1972858.0,,,,,,,,,,,,,,,
2021-07-06,,,,,,TCS.NS,2881.840576171875,2939.8783968216444,2876.363682388358,2926.627742989816,2159420.0,,,,,,,,,,,,,,,
2021-07-07,,,,,,TCS.NS,2893.015869140625,2899.862041851697,2863.5553714558605,2893.060081130474,2640710.0,,,,,,,,,,,,,,,
2021-07-08,,,,,,TCS.NS,2878.484130859375,2913.3775244972285,2854.986214952416,2913.3775244972285,2485811.0,,,,,,,,,,,,,,,
2021-07-09,,,,,,TCS.NS,2834.005859375,2899.2433376238587,2827.68980004082,2870.9752733935225,6365067.0,,,,,,,,,,,,,,,
2021-07-12,,,,,,TCS.NS,2820.711181640625,2858.6079686286457,2816.515140895574,2857.7245916296874,1892226.0,,,,,,,,,,,,,,,
2021-07-13,,,,,,TCS.NS,2815.808349609375,2839.173627711881,2804.721925322098,2839.173627711881,1809339.0,,,,,,,,,,,,,,,
2021-07-14,,,,,,TCS.NS,2839.65966796875,2846.240783692496,2813.555833662507,2815.322587718182,2044279.0,,,,,,,,,,,,,,,
2021-07-15,,,,,,TCS.NS,2835.5869140625,2861.172351997801,2827.663479475212,2857.409806666627,2232968.0,,,,,,,,,,,,,,,
2021-07-16,,,,,,TCS.NS,2828.371826171875,2850.5487547016237,2825.892929497174,2844.4843303491293,1256526.0,,,,,,,,,,,,,,,
2021-07-19,,,,,,TCS.NS,2819.342041015625,2832.798632124754,2811.72833250103,2815.269552063374,1597058.0,,,,,,,,,,,,,,,
2021-07-20,,,,,,TCS.NS,2838.1103515625,2846.255113012707,2794.15483576375,2819.3419318366623,1811945.0,,,,,,,,,,,,,,,
2021-07-22,,,,,,TCS.NS,2847.449951171875,2855.063442156888,2824.122085110485,2824.122085110485,2859334.0,,,,,,,,,,,,,,,
2021-07-23,,,,,,TCS.NS,2844.3515625,2869.759766579906,2838.8624999266235,2859.534453094165,1776193.0,,,,,,,,,,,,,,,
2021-07-26,,,,,,TCS.NS,2830.806640625,2854.444237512469,2824.8751412021347,2832.9755943366367,1259611.0,,,,,,,,,,,,,,,
2021-07-27,,,,,,TCS.NS,2817.88037109375,2841.8279049221837,2798.580686642525,2832.9748584894046,1121367.0,,,,,,,,,,,,,,,
2021-07-28,,,,,,TCS.NS,2831.027587890625,2836.91477805401,2773.1285272482296,2822.3515580665385,1660654.0,,,,,,,,,,,,,,,
2021-07-29,,,,,,TCS.NS,2829.257080078125,2855.50628054373,2824.3879037521106,2833.196643150491,1731997.0,,,,,,,,,,,,,,,
2021-07-30,,,,,,TCS.NS,2804.158447265625,2853.7798210249443,2799.6435227881707,2849.7959497066217,2999943.0,,,,,,,,,,,,,,,
2021-08-02,,,,,,TCS.NS,2850.150390625,2855.0195673734447,2803.7605022408247,2815.2694654644215,2608669.0,,,,,,,,,,,,,,,
2021-08-03,,,,,,TCS.NS,2908.137939453125,2912.653080836421,2849.7521253310056,2858.649482681095,3804735.0,,,,,,,,,,,,,,,
